date,Label,Manual_Label,수정여부,Headline_and_Subtitle,Headline_KO
2014-06-10,1,1,,Why Almost Family (AFAM) Could Beat Earnings Estimates Again - Tale of the Tape,AFAM(Almost Family)이 다시 수익 추정치를 이길 수 있었던 이유 - 테이프 이야기
2015-02-26,1,1,,Neurotrope Moving Focus Upstream in Developing New Alzheimer's Disease Drug and Drugs for Orphan Diseases,"뉴로트로프, 새로운 알츠하이머병 치료제와 희귀병 치료제 개발에 초점을 상류로 이동"
2018-05-30,1,1,,"13 Dividend Increases: May 21-25, 2018",13 배당금 인상: 2018년 5월 21~25일
2018-02-01,1,1,,American Financial Group Inc. 2017 Q4 - Results - Earnings Call Slides,American Financial Group Inc. 2017년 4분기 - 결과 - 실적 발표 슬라이드
2019-05-09,1,1,,Agenus +7% on Q1 beat,Agenus 1분기 비트에서 +7%
2014-02-21,1,1,,XL Group's DDM Valuation: Is It Still a Buy?,XL그룹의 DDM 가치평가: 아직도 매수인가?
2019-06-22,1,1,,U.S. IPO Week Ahead: Tech And Big Biotech Fill Up A 9-IPO Week,미국 IPO 주간 앞두고: 기술 및 대형 생명공학이 9-IPO 주를 채운다
2018-04-23,1,1,,Bond Yields Get A Seasonal Boost,채권수익률은 계절에 따라 상승합니다
2020-01-31,1,1,,"Pipeline Safety Market (PDF) [Review: —…—…-—…—9] | Top Players – ABB Group, ...","파이프라인 안전 시장 (PDF) [검토: —…—…-—…—9] | 최고의 플레이어 – ABB 그룹, ..."
2019-07-19,1,1,,Midatech Pharma leads healthcare gainers; Neuralstem tops the losers,Midatech Pharma는 의료 부문 선두주자입니다. Neuralstem이 패자를 능가합니다.
2020-02-12,1,1,,"The Keys to Successfully Timing the Markets - February 12, 2020",시장 타이밍을 성공적으로 맞추는 열쇠 - 2020년 2월 12일
2016-02-11,1,1,,"Basic Materials Dividend Dogs Get Crazy Yield, Upside, And Gain In February","기본 재료 배당견은 2월에 미친 수익률, 상승세 및 이익을 얻습니다."
2015-06-01,1,1,,Strength Seen in Boot Barn Holdings (BOOT): Stock Up 7.5% - Tale of the Tape,Boot Barn Holdings(BOOT)의 강점: 주가 상승률 7.5% - 테이프 이야기
2016-02-14,1,1,,Dividend Challengers (And Near-Challengers): 82 Increases Expected By The End Of April,배당금 도전자(및 거의 도전자): 4월 말까지 82개 증가 예상
2018-06-20,1,1,,"Humana, Walgreens Team Up to Provide Better Senior Care","휴마나(Humana), 월그린스(Walgreens)와 협력하여 더 나은 노인 케어 제공"
2019-05-06,1,1,,Credit Markets Give Green Light To All-Time S&P 500 Highs,신용 시장은 S&P 500 사상 최고치를 기록했습니다.
2018-03-07,1,1,,Return Of The Market Criers - Precious Metals Supply And Demand,시장 복귀 - 귀금속 수요와 공급
2019-11-05,1,1,,Semis Riding October's High,10월의 최고점을 달리는 세미
2018-08-30,1,1,,Ambac reports plan support agreement for Cofina bond restructuring,"Ambac, Cofina 채권 구조 조정에 대한 계획 지원 계약 발표"
2015-01-08,1,1,,The Adams Express Company declares $0.05 dividend,Adams Express Company는 $0.05 배당금을 선언합니다.
2019-03-18,1,1,,Automatic Data Processing (ADP) Hits a New 52-Week High,자동 데이터 처리(ADP)가 52주 최고치를 경신했습니다.
2015-09-10,1,1,,"Aceto beats by $0.17, revenue in-line",Aceto가 $0.17 앞섰고 수익은 그대로 유지되었습니다.
2015-03-09,1,1,,Gerdau: Buy On Dips (Updated With 4Q 2014 Numbers),Gerdau: 하락 시 매수(2014년 4분기 수치로 업데이트됨)
2016-06-08,1,1,,Acura Pharmaceutical's LIMITX(TM) Technology Successfully Confirms Oral Abuse Deterrence ...,Acura Pharmaceutical의 LIMITX(TM) 기술로 구강 남용 억제 효과를 성공적으로 확인했습니다.
2015-01-01,1,1,,Update: The Chilean Supreme Court Rules Against Barrick On Pascua Lama,업데이트: 칠레 대법원은 Pascua Lama의 Barrick에 대해 판결을 내렸습니다.
2015-03-19,1,1,,Analyzing Jeff Ubben's Top Picks: Agrium (AGU),Jeff Ubben의 최고 추천 분석: Agrium(AGU)
2015-05-23,1,1,,Tracking Tweedy Browne Portfolio - Q1 2015 Update,Tweedy Browne 포트폴리오 추적 - 2015년 1분기 업데이트
2015-06-03,1,1,,Asanko Gold (AKG) gains on Ghana pact,Asanko Gold (AKG)가 가나 협정에서 이익을 얻습니다.
2019-04-03,1,1,,Zynerba Pharmaceuticals and Sorrento Therapeutics among healthcare gainers; Advaxis and AVEO Pharmaceuticals among losers,건강관리 부문에서 Zynerba Pharmaceuticals 및 Sorrento Therapeutics; 패자 중 Advaxis 및 AVEO Pharmaceuticals
2018-02-27,1,1,,ACNB goes ex-dividend tomorrow,ACNB는 내일 배당락을 실시합니다.
2016-06-13,1,1,,Agios' AG-348 successful in mid-stage study in rare congenital anemia; shares up 9% premarket,아기오스의 AG-348은 희귀 선천성 빈혈에 대한 중간 단계 연구에서 성공했습니다. 시판 전 점유율 9% 상승
2020-03-18,1,1,,"Improve Your Retirement Income with These 3 Top-Ranked Dividend Stocks - March 18, 2020",상위 3개 배당주로 퇴직 소득을 향상시키세요 - 2020년 3월 18일
2013-03-06,1,1,,This Week's Growth & Income Stocks (BIP) and (AJG) - Zacks Rank Buys,이번 주 성장 및 소득 주식(BIP) 및 (AJG) - Zacks 순위 매수
2020-04-03,1,1,,"Global AI in Fashion Market Report —…—… Potential Growth, Share, Demand And Forecast ...","패션 시장 보고서의 글로벌 AI —…—… 잠재적 성장, 점유율, 수요 및 예측 ..."
2017-05-18,1,1,,Iamgold Soars on Saramacca Drilling Results,"Iamgold, Saramacca 시추 결과로 급상승"
2017-02-10,1,1,,Agrium sees signs of uptick in demand for crop nutrients,Agrium은 작물 영양분에 대한 수요가 증가할 조짐을 보고 있습니다.
2019-11-15,1,1,,Market-Beating Sector ETFs Year to Date,시장을 선도하는 부문 ETF 연초 현재
2019-05-29,1,1,,Albany International Gets RS Rating Upgrade,"Albany International, RS 등급 업그레이드 획득"
2018-11-12,1,1,,"L Brands Posts Decent Comps in October, Updates Earnings View","L브랜드, 10월 괜찮은 광고 게재, 실적 전망 업데이트"
2019-08-13,1,1,,"Impax Asset Management Group plc Buys Pentair PLC, Agilent Technologies Inc, IQVIA Holdings ...","Impax Asset Management Group plc, Pentair PLC, Agilent Technologies Inc, IQVIA Holdings 인수"
2015-01-20,1,1,,Salix Pharma Reportedly Exploring Sale; Stock Up,Salix Pharma는 매각을 모색 중인 것으로 알려짐; 재고 확보
2015-10-15,1,1,,These Setups In The Chip Space Are The Most Compelling,칩 공간에서의 이러한 설정은 가장 매력적입니다.
2018-01-03,1,1,,Agree Realty updates on investment activity,투자 활동에 대한 부동산 업데이트에 동의
2019-07-25,1,1,,"Arizona State Retirement System Buys Dominion Energy Inc, DuPont de Nemours Inc, Duke Energy ...","Arizona State Retirement System은 Dominion Energy Inc, DuPont de Nemours Inc, Duke Energy를 인수합니다."
2019-04-30,1,1,,"ADTRAN Shares March Higher, Can It Continue?","ADTRAN 주가 3월 상승, 계속될 수 있을까?"
2018-09-11,1,1,,Technology And Telecom Dashboard - Update,기술 및 통신 대시보드 - 업데이트
2015-09-21,1,1,,"Atmel Soars As Dialog, An Apple Chipmaker, To Buy It",Atmel은 Apple 칩 제조업체인 Dialog를 인수하기 위해 급등합니다.
2019-06-14,1,1,,Aflac (AFL) Riding High on Strong U.S. and Japan Business,"Aflac(AFL), 강력한 미국과 일본 사업에 힘입어"
2019-10-11,1,1,,Steel names surge on trade hopes,무역 희망에 철강 이름 급등
2018-09-27,1,1,,"Report: Exploring Fundamental Drivers Behind Marvell Technology Group, Athene Holding, ABB, ...","보고서: Marvell Technology Group, Athene Holding, ABB 등의 기본 동인 탐색"
2016-10-18,1,1,,"Buckle Shareholders: Fasten Your Seat Belts, That 4.6% Dividend Yield Is In For A Bumpy Ride",버클 주주들: 안전벨트를 매십시오. 4.6%의 배당수익률이 험난할 것입니다.
2017-01-19,1,1,,Steel Stocks Erase Wednesday's Trump Trade Gains; Citi Says Upside Priced In,철강주는 수요일 트럼프 무역 이익을 지웠다; Citi는 가격이 상승했다고 말합니다
2020-03-20,1,1,,SAP and Accenture Launch Upstream Oil and Gas Solution to Help Streamline Processes and Costs,"SAP와 Accenture, 프로세스와 비용을 합리화하는 데 도움이 되는 업스트림 석유 및 가스 솔루션 출시"
2012-09-14,1,1,,ACE Booked a New High,"ACE, 신기록 경신"
2018-12-10,1,1,,AllianceBernstein Gets Technical Rating Upgrade,"AllianceBernstein, 기술 등급 업그레이드 획득"
2018-01-24,1,1,,"Your Daily Pharma Scoop: Progenics Gaining Momentum, Nymox Data, Ligand Outlicenses Platform","귀하의 일일 제약 특종: 추진력을 얻는 Progenics, Nymox 데이터, 리간드 아웃라이선스 플랫폼"
2018-06-21,1,1,,"Arthur J. Gallagher acquires Binney, Chase & Van Horne, Inc.","Arthur J. Gallagher가 Binney, Chase & Van Horne, Inc.를 인수했습니다."
2018-04-23,1,1,,Healthcare - Top 5 Gainers / Losers as of 11:00 AM (04/23/2018),헬스케어 - 오전 11시 기준(2018년 4월 23일) 상위 5위 상승/패자
2015-05-08,1,1,,Assured Guaranty up 4.5% as accretive buybacks continue,지속적인 환매로 인해 보장 보증이 4.5% 증가했습니다.
2018-03-08,1,1,,After Hours Gainers / Losers (3/8/2018),시간외 승자/패자(2018/3/8)
2018-05-08,1,1,,Value SuperScreen Vs. The S&P 500,가치 SuperScreen 대. S&P 500
2016-09-01,1,1,,If I Had To Build An Income Portfolio Today - Update 10,오늘 소득 포트폴리오를 구축해야 한다면 - 업데이트 10
2018-01-17,1,1,,After Hours Gainers / Losers (1/17/2018),시간외 승자/패자(2018/1/17)
2019-06-21,1,1,,Pawar Law Group Reminds Investors of July –5 Deadline in Securities Class Action Lawsuit ...,Pawar Law Group은 투자자들에게 증권 집단소송 마감일인 7월 –5일을 상기시킵니다.
2018-12-03,1,1,,Top 50 Real Estate WallStars By Yields And Net Gains For November 2019,2019년 11월 수익률 및 순이익 기준 상위 50개 부동산 월스타
2016-10-07,1,1,,Gold Loses Luster And Dividend Demand Dries Up Amid Rate-Hike Blues,금리 인상 블루스 속에서 금은 광택을 잃고 배당금 수요는 감소합니다
2019-05-06,1,1,,These 7 Companies' 13 Baby Bonds Are Among The Highest Yielding ETDs In The Marketplace,이들 7개 회사의 13개 베이비 채권은 시장에서 가장 높은 수익을 내는 ETD 중 하나입니다.
2019-08-22,1,1,,Accenture (ACN) Upgraded to Buy: What Does It Mean for the Stock?,Accenture(ACN) 매수로 상향: 주식에 어떤 의미가 있나요?
2019-12-13,1,1,,Cintas (CTAS) to Report Q2 Earnings: Beat in the Cards?,"Cintas(CTAS), 2분기 실적 보고: 카드를 이길 것인가?"
2018-01-30,1,1,,Healthcare - Top 5 Gainers / Losers as of 11:00 am (1/30/2018),헬스케어 - 오전 11시 기준(2018년 1월 30일) 상위 5위 상승/패자
2015-10-15,1,1,,ADT declares $0.21 dividend,"ADT, 0.21달러 배당 선언"
2018-04-28,1,1,,Rounds Report: Achaogen And Eleven To Clear Their Binaries For Substantial Gains,라운드 보고서: Achaogen과 Eleven은 상당한 이익을 위해 바이너리를 삭제합니다.
2012-08-15,1,1,,11 Dividend Challengers With Highest Dividend Payout Potential,배당금 지급 가능성이 가장 높은 11명의 배당 도전자
2013-02-20,1,1,,Trading the Setup In AK Steel,AK Steel의 설정 거래
2017-12-04,1,1,,"Dow, Small Caps Outperform As Nasdaq Diverges Again; Retailers Shine","다우, 나스닥이 다시 분기함에 따라 소형주가 실적을 능가함; 소매업체 샤인"
2020-03-10,1,1,,AGNC Investment (AGNC) Stock Sinks As Market Gains: What You Should Know,AGNC 투자(AGNC) 주식은 시장 상승으로 하락합니다: 알아야 할 사항
2011-07-01,1,1,,10 Buy-Rated Insurance Stocks with up to 40% Upside,최대 40% 상승여력이 있는 매수 등급 보험주 10개
2013-05-06,1,1,,"PepsiCo, IBM and 7 Other Dividend Stocks Raising Their Payouts","PepsiCo, IBM 및 기타 7개 배당주가 배당금 인상"
2020-02-24,1,1,,"Artal Group S.A. Buys BioNTech SE, Alnylam Pharmaceuticals Inc, Morphic Holding Inc, Sells The ...","Artal Group S.A.는 BioNTech SE, Alnylam Pharmaceuticals Inc, Morphic Holding Inc를 인수하고..."
2017-02-02,1,1,,"Scottrade Investment Management Buys iShares Core MSCI EAFE, iShares Core S&P Mid-Cap, ...","Scottrade Investment Management, iShares Core MSCI EAFE, iShares Core S&P Mid-Cap 인수"
2020-02-12,1,1,,"Robotic Process Automation (RPA) Market Segmentation, Research Methodology And Revenue Growth ...","로봇 프로세스 자동화(RPA) 시장 세분화, 연구 방법론 및 수익 성장 ..."
2020-03-17,1,1,,Brown & Brown's (BRO) Unit Acquires RLA Insurance's Assets,Brown & Brown(BRO) 사업부가 RLA Insurance 자산 인수
2019-12-02,1,1,,SAExploration and New Concept Energy among Energy/Materials gainers; Chaparral Energy among Paringa Resources losers,에너지/소재 강자들 사이의 SA탐사 및 신개념 에너지; Paringa Resources 패자 중 Chaparral 에너지
2016-01-28,1,1,,FormFactor's SOC Business Could Propel Results: 60%+ Potential Upside,FormFactor의 SOC 사업은 결과를 촉진할 수 있습니다: 60% 이상의 잠재적 상승 여력
2018-07-31,1,1,,Healthcare - Top 5 Gainers / Losers as of 11:00 AM (07/31/2018),헬스케어 - 오전 11시 기준(2018년 7월 31일) 상위 5위 상승/패자
2019-10-03,1,1,,Dividend Champions For October 2019,2019년 10월 배당 챔피언
2018-08-02,1,1,,Tetra Tech (TTEK) Beats Q3 Earnings & Revenue Estimates,Tetra Tech (TTEK)가 3분기 수익 및 매출 추정치를 상회했습니다.
2019-10-29,1,1,,"Kirby (KEX) Q3 Earnings Surpass Estimates, Increase Y/Y","커비(KEX) 3분기 실적, 예상치 상회, 전년 동기 대비 증가"
2017-06-29,1,1,,"Alibaba Expands Lazada Stake, Boosts Southeast Asia Presence","Alibaba, Lazada 지분 확장, 동남아시아 입지 강화"
2019-03-08,1,1,,Are You Looking for a High-Growth Dividend Stock? Aflac (AFL) Could Be a Great Choice,고성장 배당주를 찾고 계십니까? Aflac(AFL)이 좋은 선택이 될 수 있습니다
2015-05-20,1,1,,First Bancorp Is Worth More Than Its 5% Dividend,First Bancorp는 배당금 5% 이상의 가치가 있습니다
2019-07-17,1,1,,"ADTRAN EPS beats by $0.06, beats on revenue",ADTRAN EPS가 0.06달러 앞섰고 수익도 앞섰습니다.
2018-10-12,1,1,,Leveraged loans outperform other asset classes as interest rates rise,이자율이 상승함에 따라 레버리지 대출은 다른 자산 클래스를 능가합니다.
2016-06-06,1,1,,First Majestic Silver Soars On Strong Fundamentals,최초의 Majestic Silver는 강력한 기초 위에서 솟아오릅니다.
2019-08-12,1,1,,Why Top REIT Arbor Realty Shows A Dividend Yield That's 356% Higher Than S&P 500,Top REIT Arbor Realty가 S&P 500보다 356% 높은 배당수익률을 보이는 이유
2018-11-01,1,1,,Stocks Battle To Stay Up With Apple Earnings Due; This Hot IPO Stock Collapses,애플의 수익을 따라잡기 위한 주식 경쟁; 이 뜨거운 IPO 주식이 붕괴됩니다
2018-05-04,1,1,,Premarket Gainers as of 9:05 am (05/04/2018),오전 9시 5분 기준(2018년 5월 4일) 시판 전 상승자
2019-10-31,1,1,,Here is Why Growth Investors Should Buy Aaron's (AAN) Now,성장 투자자들이 지금 Aaron's(AAN)을 구매해야 하는 이유는 다음과 같습니다.
2018-08-17,1,1,,"Zacks.com featured highlights include: Dollar Tree, Agenus, Huntsman, ArcelorMittal and International Paper","Zacks.com 주요 하이라이트는 Dollar Tree, Agenus, Huntsman, ArcelorMittal 및 International Paper입니다."
2012-03-19,1,1,,10 Investors' Stocks Beating the Market (Update2),시장을 이기는 10가지 투자자 주식 (업데이트2)
2017-11-22,1,1,,"Biotech Stock Roundup: RARE drug Gets FDA Nod, Acorda, Cytokinetics Hit by Pipeline Setbacks","생명공학 주식 정리: 희귀 약물이 FDA Nod, Acorda, 파이프라인 차질로 인해 세포 동력학에 영향을 받음"
2013-01-31,1,1,,My 4 Favorites from Europe's Best Recommended Dividend Stocks,유럽 ​​최고의 추천 배당주 중에서 내가 가장 좋아하는 4가지 주식
2020-02-26,1,1,,"Biogas Market Revenue, Future Growth, Top Key Players, Trend Insights and Investment ...","바이오가스 시장 수익, 미래 성장, 주요 핵심 기업, 동향 통찰력 및 투자 ..."
2016-03-25,1,1,,Nasdaq Grants Acasti Cure Period to Regain Compliance with Audit Committee Membership Requirements,"나스닥, 감사 위원회 회원 자격 요건을 다시 준수하기 위해 Acasti Cure Period 부여"
2015-02-05,1,1,,Stocks Add To Gains; Prestige Brands Surges,주식은 이익에 추가됩니다. 프레스티지 브랜드 급증
2015-06-17,1,1,,Guidance Software (GUID) Rises: Stock Up 6.9% in Session - Tale of the Tape,GUID(Guidance Software) 상승: 세션에서 재고 6.9% 상승 - 테이프 이야기
2017-12-20,1,1,,Steel names on the move as Longbow upgrades to Buy,Longbow가 Buy로 업그레이드됨에 따라 철강 이름이 이동 중입니다.
2012-08-15,1,1,,More Upside for Agrium ?,Agrium에 대한 더 많은 장점?
2014-12-23,1,1,,High Yield + High Growth + Dividend Champion = Purchase Candidates,높은 수익률 + 높은 성장 + 배당 챔피언 = 후보자 구매
2016-02-11,1,1,,Gold and Silver stocks rise premarket,금과 은 주식은 시판 전 상승
2019-02-07,1,1,,"Applied Genetic beats by $0.45, beats on revenue",Applied Genetic이 $0.45 앞섰고 수익도 앞섰습니다.
2019-03-29,1,1,,AES (AES) Up 5.1% Since Last Earnings Report: Can It Continue?,AES(AES)는 지난 수익 보고서 이후 5.1% 상승: 계속될 수 있을까요?
2014-02-19,1,1,,Analog Devices: a Market Leader With Stagnant Growth,Analog Devices: 성장이 정체된 시장 리더
2019-10-31,1,1,,Axcelis Technologies (ACLS) Surpasses Q3 Earnings Estimates,Axcelis Technologies(ACLS)가 3분기 수익 추정치를 능가했습니다.
2018-06-15,1,1,,Midday Gainers / Losers (06/15/2018),정오 승자 / 패자 (2018/06/15)
