Date,Label,Headline_and_Subtitle,Market_Return
2019-04-12,1,"Stone House Investment Management, LLC Buys iShares Core S&P Total U.S. ...",0.004630505425931
2019-02-12,1,Arch Capital Group (ACGL) Q4 Earnings and Revenues Beat Estimates,0.0146034040243931
2016-12-20,1,AGNC Investment And Orchid Island Capital: MBS Pricing Update For Q4 2016 (Continued mREIT BV Decreases In December),0.004855756597327
2016-06-29,1,AdvisorShares WCM/BNY Mellon Focused Growth ADR ETF declares $0.06004 dividend,0.0186236789659639
2018-04-02,1,"Asanko Gold (AKG) Shares March Higher, Can It Continue?",-0.027370487903107
2018-11-06,1,Advance Auto Parts (AAP) Earnings Expected to Grow: Should You Buy?,0.0064280020267184
2019-01-22,1,Is American Electric (AEP) Poised to Beat in Q4 Earnings?,-0.0191233364808736
2019-08-09,1,"Comerica Securities,inc. Buys CDW Corp, Starbucks Corp, Texas Instruments Inc, Sells Merck Inc, ...",-0.009953778501233
2018-02-21,1,Advance Auto Parts up on earnings beat,-0.0022227521345865
2020-04-16,1,"Sky Investment Group LLC Buys Stryker Corp, Wells Fargo, The Walt Disney Co, Sells ...",0.0165825907754342
2019-10-25,1,Top-Rated Stocks Near Buy Point Ahead Of Earnings: Air Lease,0.0070024083006741
2010-09-03,1,Why Stop Profits and Limit Orders Matter,0.0153362894189601
2020-01-27,1,Advanced Chatbots Market Heading to Clouds; May See Exponential Growth Ahead | Artificial ...,-0.0188515598102336
2019-06-17,1,Top Ranked Momentum Stocks to Buy for June 17th,0.006202638349253
2018-10-23,1,"Crane (CR) Tops Earnings Estimates in Q3, Raises '18 View",-0.004162723851338
2015-07-24,1,Strong profit beat and guidance lift from Aaron's,-0.0112272966365359
2020-05-04,1,"DeDora Capital, Inc. Buys iShares Core U.S. ...",0.0122905726616073
2017-12-07,1,New Strong Buy Stocks for December 7th,0.005380448199189
2017-08-04,1,Stocks To Watch: Aetna Sees RS Rating Rise To 91,0.0017696551163279
2015-08-26,1,"American Financial to Share More Profits, Ups Dividend",0.0423943678453342
2011-08-31,1,15 Growth Stocks Outpacing The Market,0.0013003533917179
2019-04-08,1,Recent Broker Rating Upgrades Make These 5 Stocks Attractive,0.0019134065593144
2015-08-06,1,"Actua beats by $0.05, beats on revenue",-0.0162453260061157
2018-11-13,1,Can E-commerce Growth Aid Williams-Sonoma (WSM) Q3 Earnings?,0.0
2017-07-18,1,2 Tech-Heavy Funds Beating The Market Are Near Buy Point,0.0047319998765846
2015-01-05,1,Stocks Lose More Ground; Gilead Sciences Rises,-0.0157062021648246
2015-01-16,1,10 Prime Dividend Aristocrat Dogs Average 11.6% January Upsides; 10 Others Average 8.6% Downsides,0.0139056145370188
2018-08-02,1,"Aetna beats by $0.39, beats on revenue",0.0123778788472004
2015-07-23,1,"Stocks Fall For Third Day, But Valeant Tops Buy Point",-0.0049035172069674
2019-11-06,1,"AES Corp (AES) Q3 Earnings Beat Estimates, Revenues Down Y/Y",-0.0028513002957469
2020-03-30,1,Emotion Detection And Recognition Market Emerging Trends May Make Driving Growth Volatile | ...,0.0362245079263259
2017-09-27,1,5-DAY DEADLINE: Khang & Khang LLP Announces Securities Class Action Lawsuit against The ...,0.0114573314125026
2015-01-21,1,"Skyworks Q1 EPS, Revenue Seen Up On iPhone Sales",0.0027003714308821
2015-03-03,1,"ICON (ICLR) Posts Stellar Q4 Earnings, Revenues Rise Y/Y - Analyst Blog",-0.0056309168671963
2015-02-03,1,XL Group Q4 Earnings Beat on Solid Segmental Performance - Analyst Blog,0.0109159028304963
2017-09-08,1,Sun Life to Grow Wealth Management Business with Excel Funds,-0.0058894874530235
2016-08-18,1,Tracking George Soros's Portfolio - Q2 2016 Update,0.0021974551319836
2018-03-29,1,Steel stocks rise as Deutsche Bank says solid fundamentals not priced in,0.0164363843425492
2016-09-02,1,5 Top Income Stocks With The Most Stable Dividends,0.0043407365642111
2017-02-15,1,Insiders Are Buying These 3 Gold Stocks: Should You?,0.0063760781639123
2017-07-27,1,Barrick Gold (ABX) Q2 Earnings & Revenues Beat Estimates,-0.0063150610865673
2020-03-05,1,Top Ranked Income Stocks to Buy for March 5th,-0.030993259641753
2015-01-27,1,"Advaxis bucks market sell-off, investors may be waking up to its technology",-0.0189154043913143
2019-10-07,1,50 Top U.S. REITs By Gains And Yield Per October 4 Broker Targets,-0.0032797085459294
2018-10-30,1,"Albany beats by $0.17, beats on revenue",0.0157950754740947
2018-08-17,1,AGNC Investment Corp.: Is This 11.3%-Yielding Mortgage REIT A Buy Right Now?,0.0012566493865648
2018-03-06,1,Adamis Pharma's Symjepi performs well in human factors study; shares up 1%,0.0056338069446983
2017-02-03,1,"Paracle Advisors, LLC Buys iShares National Muni Bond, Vanguard FTSE Developed Markets, ...",0.0054238357686751
2020-01-24,1,"Sheets Smith Wealth Management Buys Truist Financial Corp, Alphabet Inc, iShares Core U.S. ...",-0.009313533039611
2014-10-30,1,"AXIS Capital Q3 Earnings Beat Estimates, Top Line Improves - Analyst Blog",0.0037171469287331
2015-08-06,1,"Premarket Biotech Digest Part 2: My Top Biopicks 2015 Performance, Anavex Biggest Mover, Multiple Earnings",-0.0162453260061157
2020-02-24,1,Balers Market Anticipated to Grow at a Significant Pace by —…—8 | Future Market Insights,-0.0371018886795477
2017-01-18,1,"Stock Market Roundup Jan. 18: TGT Down, Financial Stocks (GS, C) in Focus",0.0030548378300918
2019-07-18,1,Is a Beat in the Cards for Centene's (CNC) Q2 Earnings?,0.0026914732233669
2011-04-13,1,10 Top-Ranked Financial Stocks to Watch,0.0060951767642176
2020-04-09,1,Cloud Stocks: Will Adobe Open Up About Its PaaS Statistics?,0.0077469968159034
2017-08-03,1,AIG Q2 Earnings Beat as Restructuring Initiatives Pay Off,-0.0035064098977899
2019-10-08,1,AngioDynamics Boosts VIT Product Portfolio With New Buyout,-0.0166547792068505
2012-02-23,1,Advance Auto Profits Up 58% - Analyst Blog,0.0081175176440271
2018-10-02,1,"Brazil stocks, currency rally as far-right presidential candidate extends lead",-0.0046968510466641
2016-04-20,1,Europe earnings roundup,0.0015788023399563
2016-02-18,1,"Utility Dog Terraform Sees 16% Yield, 93% Upside, And 107.6% Gain For February",-0.0102601242440706
2013-12-05,1,"Synopsys Beats on Q4 Earnings, Shares Fall - Analyst Blog",-0.0011961560487865
2019-11-13,1,"Sagil Capital LLP Buys iShares iBoxx $ Investment Grade Corporate Bond ET, Intercorp Financial ...",-0.000470208829799
2018-01-29,1,Top Ranked Value Stocks to Buy for January 29th,-0.0052306763735217
2017-12-14,1,Profitable Thursday - Last Week's Silver Play Beats BitCoin,-0.0028025858923514
2013-01-30,1,ADT secures higher Q4 profit,-0.0035989465674608
2014-08-12,1,"AmTrust Financial Gains on Q2 Earnings Beat, Revenues Rise - Analyst Blog",-0.0027446426217926
2016-08-09,1,–4 Best Undervalued Stocks of the Week,0.0023670654205292
2018-01-24,1,Tractor Supply's (TSCO) Strategies to Drive Earnings in Q4,-0.0060627643472201
2014-01-10,1,Utility Stocks Rally After Dec. Job Gains Miss Views,0.0044463753411849
2017-02-01,1,"Wells Fargo & Company Buys iShares Russell —………, iShares Core U.S. ...",0.0049618708958709
2020-02-13,1,American International (AIG) Q4 Earnings Beat Estimates,-0.0014384425219915
2015-05-04,1,Why Ashford Hospitality (AHP) Isn't Done Growing Earnings Yet - Tale of the Tape,0.002305522396315
2018-11-16,1,"PCG, EIX and SONO among premarket gainers",-0.0015373497972924
2018-10-29,1,Is Entergy Corporation (ETR) Poised to Beat on Q3 Earnings?,-0.0163131710264151
2018-12-12,1,Horace Mann to Expand in Education Market with NTA Buyout (revised),0.009454150588132
2020-01-17,1,Marsh & McLennan (MMC) Arm Acquires to Boost Its Portfolio,0.0033996051431786
2020-04-01,1,"AI in Agriculture Market Study —…—… Splendid Growth: Competitive Outlook – IBM, ...",-0.0440929358352877
2016-08-26,1,A Comprehensive Look At Dividend Growth Stock Valuations Sector By Sector: Part 2,0.001289230327059
2010-08-16,1,"After Big Gains, Whither Agriculture Stocks?",0.0038602318834979
2019-08-13,1,"Advance AutoParts' (AAP) Q2 Earnings Miss Estimates, Up Y/Y",0.0194508112882401
2018-07-31,1,Agco (AGCO) Q2 Earnings and Revenues Surpass Estimates,0.0054770693397772
2017-01-23,1,"Chip Stocks Might Be Peaking, But Some Have Growth Drivers",-0.0004302420711528
2017-05-23,1,Stocks Off Highs As Nasdaq Erases Gains; These 4 Hot Chinese Stocks Cool,0.0008298270275555
2019-08-07,1,"AptarGroup (ATR) Earnings Trump Estimates in Q2, Up Y/Y",0.0037736550023228
2015-04-30,1,"Marsh & McLennan Beats on Earnings in Q1, Revenues Miss - Analyst Blog",-0.0163666609482607
2019-03-20,1,Can PVH Corp (PVH) Keep Earnings Beat Streak Alive in Q4?,0.0006499290394565
2014-05-06,1,Can Unum (UNM) Keep Earnings Surprise Streak Alive? - Analyst Blog,-0.0138470800367256
2019-08-02,1,Arbor Realty Q2 FFO beats; dividend increased 4%,-0.013197966670708
2015-02-09,1,Will HCP Beat Q4 Earnings Estimates on Consistent NOI? - Analyst Blog,-0.0038761776193582
2018-04-16,1,My K.I.S.S. Dividend Portfolio: 1st Quarter 2018 Update,0.0069835834738576
2018-04-25,1,"iRobot (IRBT) Beats on Q1 Earnings, Raises 2018 EPS View",-0.0005151538357498
2016-12-13,1,ADDvantage Technologies Group's (AEY) CEO David Humphrey on Q4 2016 Results - Earnings Call Transcript,0.0094761495882409
2018-03-02,1,New Strong Buy Stocks for March 2nd,0.0107665778104906
2015-07-17,1,"eBay Sheds Enterprise Unit, PayPal Drives Earnings Beat - Analyst Blog",0.0090951621556367
2019-09-26,1,Has Arch Capital Group (ACGL) Outpaced Other Finance Stocks This Year?,-0.0057840199718615
2020-03-19,1,"Improve Your Retirement Income with These 3 Top-Ranked Dividend Stocks - March 19, 2020",0.0229962685795621
2017-11-01,1,"Cape Cod Five Cents Savings Bank Buys iShares Core MSCI EAFE, iShares '-7 Year Treasury Bond ...",-0.0016558685024852
2018-07-27,1,Alliant Energy (LNT) to Report Q2 Earnings: A Beat in Store?,-0.0146150815871761
2012-10-16,1,"Gannett Dips Despite Beating Profit, Sales Forecast",0.0120717422147496
2016-06-21,1,3 Top Utility Stocks Beating The Market Twice,0.0013540459769976
2019-07-25,1,Gold And Silver Stocks: Buy As Monetary Policy Is Relaxed,-0.0099693517920447
2016-11-30,1,"S&P 500 ETFs Rise In November, But Small-Cap Peers Are The Real Stars",-0.0104536400003049
2014-08-11,1,Assured Guaranty Gains as Low Share Count Lifts Q2 Earnings - Analyst Blog,0.0069619932876827
2015-02-11,1,"Applied Genetic Technologies beats by $0.11, beats on revenue",0.0028281238096101
2017-06-05,1,"Aua Capital Management, Llc Buys Vanguard Short-Term Corporate Bond ETF, iShares '-7 Year ...",-0.0016048129055298
2019-08-01,1,5 Best-Performing Stocks of the Top ETF of July,-0.0078650155346091
2020-02-12,1,"Food Humectants Market Size, Share and Demand by Top –… Players in The Globe till —…—6",0.0090279146224396
2020-01-31,1,Biosensors Market (PDF) [Review: —…—…-—…—9] | Top Players – Abbott Laboratories ...,-0.0159146549964167
2017-11-20,1,"Agilent fiscal Q4 top line up 7%; earnings up 41%; cash flow ops up 23%; soft Q1 guidance sinks shares, down 5% after hours",0.0011676495703669
2019-02-19,1,"Advance Auto Parts beats by $0.04, revenue in-line",0.0019217177565178
2020-02-25,1,"Network Camera and Video Analytics Market Share, Size —…—… Growth Analysis by ...",-0.0277260764550746
2018-03-13,1,3 Stocks With Upgraded Broker Ratings to Bet On Right Away,-0.0101880337656576
2015-05-07,1,Will Arena Pharmaceuticals (ARNA) Surprise this Earnings? - Analyst Blog,0.0052645928612624
2018-05-03,1,American Financial Group's (AFG) CEO Carl Lindner on Q1 2018 Results - Earnings Call Transcript,-0.001795547068026
2017-01-05,1,Anworth Mortgage Asset Corp. Viewed Through The Eyes Of A Preferred Investor: An Update,0.0019974331579788
2015-04-07,1,Repros Gets EU Update on Secondary Hypogonadism Drug - Analyst Blog,-0.0014418105804469
2016-12-23,1,Annuity Vs. Dividend-Growth Portfolio,0.0028031654893962
2020-04-21,1,"Landsberg, Bennett, & Dubbaneh LLC Buys SPDR Gold Trust, iShares –-' Year Treasury Bond ...",-0.0347517073555803
2015-02-04,1,"Syngenta 2014 Earnings & Revenues Up Y/Y, Outlook Raised - Analyst Blog",-0.0023351619410535
2018-08-09,1,Is AcelRx Pharmaceuticals (ACRX) Outperforming Other Medical Stocks This Year?,0.0004373177842564
2017-02-08,1,Tracking Tweedy Browne Portfolio - Q4 2016 Update,0.0014504161201251
2014-08-26,1,Earnings Estimates Moving Higher for AK Steel (AKS): Time to Buy? - Tale of the Tape,0.0029161768961605
2018-11-06,1,AES (AES) Surpasses Q3 Earnings Estimates,0.0064280020267184
2014-01-22,1,Q4 Earnings Beat at Progressive - Analyst Blog,0.0040797951921551
2017-01-19,1,My Top Advice For DIY Investors (Chuck Carnevale),-0.002802520765785
2017-01-18,1,Steel stocks rally as Commerce nominee Ross signals China tariffs,0.0030548378300918
2014-02-28,1,L.B. Foster Beats on Q4 Earnings - Analyst Blog,-0.0025029482195308
2015-03-16,1,Stocks Hold Near Day's Highs; Medical Issues Gain,0.0118540327886202
2020-04-30,1,Aegion's (AEGN) Q1 Earnings and Revenues Beat Estimates,-0.0028223191063138
2014-07-14,1,Will Wolverine (WWW) Surprise this Earnings Season? - Analyst Blog,0.0056459614169044
2015-09-21,1,Alcobra's MDX Fast Track'd for Fragile X syndrome; shares up 14% premarket,0.0003563565130955
2017-07-06,1,Top Ranked Income Stocks to Buy for July 6th,-0.0099823282774313
2013-11-01,1,"Barrick Beats on Earnings, Halts Pascua-Lama Work - Analyst Blog",0.0005944516681644
2017-08-10,1,"Retail Earnings Roundup: Macy's, Kohl's, Dillard's Plummet",-0.0213244524877528
2013-05-13,1,Will Agilent Beat Earnings Ests in 2Q? - Analyst Blog,0.000643069821526
2010-03-11,1,Steel Stocks Gain on Signs of Recovery,0.0040314588958958
2019-10-17,1,"Wealthcare Capital Management Llc Buys SPDR Barclays –-' Month T-Bill ETF, SPDR Barclays ...",0.0040213192184475
2017-06-05,1,Assurant (AIZ) Draws Investors with Steady Growth Prospects,-0.0016048129055298
2020-02-06,1,Zirconia Ceramic Ball Market Size is expected Growth | Forecast to —…—4 - Research Report ...,0.0066750279966247
2014-10-31,1,"Stocks Surge At Starting Bell; Mylan, Expedia, GoPro Rocket",0.0141476379878853
2015-08-05,1,5 ETFs Strategies to Prepare for Higher Rates - ETF News And Commentary,0.0067358341480041
2017-03-21,1,AAR Corp. (AIR) Up Slightly as Earnings Soon for Release,-0.018249455810956
2019-08-29,1,"Middle East Disposable Gloves Market —…–9 Report: Growth Rate by Application, ...",0.0148290740909917
2015-02-03,1,Biotechs Weigh On Nasdaq; McGraw Hill Rallies,0.0109159028304963
2015-08-24,1,Tracking Jeffrey Ubben's ValueAct Portfolio - Q2 2015 Update,-0.0382041031462019
2013-08-28,1,Stocks Extend Rebound Efforts; Alliance Fiber Rallies,0.0041441931424328
2020-05-08,1,"Paradigm Financial Partners, LLC Buys Prologis Inc, Vanguard Total Bond Market ETF, iShares ...",0.0157756701016575
2018-01-22,1,Can Progressive (PGR) Earnings Beat Estimates This Season?,0.0097663838961787
2012-07-31,1,Acxiom's Earnings Upbeat in 1Q - Analyst Blog,-0.0021454213979077
2018-12-12,1,American Eagle Outfitters bid up 4% after earnings,0.009454150588132
2017-01-05,1,"Gold Up, Dollar Down As Trump Rally Hits Volatility",0.0019974331579788
2017-10-31,1,"ADP's Q1 Earnings to Gain From Higher Bookings, PEO Revenues",0.004285734069902
2019-01-02,1,5 Great S&P 500 Stocks to Buy in 2019,0.0046207782102254
2020-05-15,1,"Oracle Investment Management Inc Buys Agenus Inc, Antares Pharma Inc, Y-mAbs Therapeutics Inc, ...",0.0079206242945659
2014-08-05,1,Is EnerSys (ENS) Q1 Earnings Likely to Surprise This Season? - Analyst Blog,-0.0070828173153058
2018-10-04,1,Armada Hoffler Properties updates its FY18 FFO guidance,-0.0181406166110873
2019-07-18,1,Altra Industrial Motion (AIMC) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,0.0026914732233669
2016-08-02,1,ACCO Brands raised FY2016 guidance on earnings beat,-0.0089638156500529
2017-07-28,1,Stocks Showing Market Leadership: Best Buy Earns 93 RS Rating,-0.0011766753565697
2020-01-15,1,4 Sector ETFs Sizzling With Solid Buybacks,0.0007966548728952
2015-05-19,1,"Home Depot (HD) Beats Q1 Earnings, Raises FY15 Outlook - Analyst Blog",-0.001656051139136
2019-10-04,1,Packaging Robots Market Value Will Grow upto USD 4.65 billion at 9.6% CAGR by —…—',0.0139998491538597
2020-05-13,1,"Holderness Investments Co Buys Amazon.com Inc, Truist Financial Corp, iShares iBoxx $ ...",-0.0154822673394071
2019-02-08,1,Top Ranked Momentum Stocks to Buy for February 8th,0.0013514852503335
2019-05-03,1,Fortinet's (FTNT) Q1 Earnings & Revenues Beat Estimates,0.0158309843580879
2019-05-03,1,MercadoLibre (MELI) Q1 Earnings & Revenues Beat Estimates,0.0158309843580879
2020-03-12,1,"AI Recruitment Market —…–9-—…—7 / Growth, Emerging Trends and Future Opportunities",-0.0943467430948118
2017-06-22,1,"Auto Stock Roundup: Tesla Outlines Expansion Plans, Winnebago Q3 Earnings Beat",0.0004394879663636
2019-04-30,1,ClearBridge International Growth Strategy Portfolio Manager Commentary Q1 2019,-0.0081427568679047
2018-10-24,1,Aflac (AFL) Tops Q3 Earnings and Revenue Estimates,-0.0442538977928296
2015-07-23,1,Will Everest Re (RE) Surprise Earnings This Season? - Analyst Blog,-0.0049035172069674
2018-11-20,1,Bioblast Pharma and Heat Biologics among Healthcare sector gainers; LivaNova and MiMedx among the losers,-0.0170250404899097
2019-08-15,1,Agilent (A) Earnings and Revenues Beat Estimates in Q3,-0.0009415848686664
2017-11-24,1,"JC Penney Up 18% Since Q3 Earnings, Can It Gain Further?",0.0031744794801438
2018-08-30,1,Agco (AGCO) Up 0.3% Since Last Earnings Report: Can It Continue?,-0.0026301965030861
2014-02-03,1,Will XL Group (XL) Turn It Around This Earnings Season? - Analyst Blog,-0.0260533750811743
2018-04-05,1,AES Corporation (AES): The Perfect Mix of Value and Rising Earnings Estimates?,0.0048905714444793
2018-05-17,1,Tracking George Soros' Portfolio - Q1 2018 Update,-0.0021396253546958
2016-02-08,1,"Argo Group beats by $0.02, misses on revenue",-0.0181956421822505
