date,Headline_and_Subtitle,Label,Reviewed_Label
2014-11-03,"ServiceSource International, Inc. (SREV) in Focus: Stock Soars 14.4% - Tale of the Tape",1,1
2012-05-17,"Stocks to Watch: Wal-Mart, Sears (Update 1)",1,1
2017-02-02,American Financial (AFG) Beats on Q4 Earnings & Revenues,1,1
2018-06-12,Stock Futures Edge Higher Ahead Of Fed; AT&T Ruling Charges Late Trade,1,1
2016-09-14,"InsiderInsights.com Daily Round Up 9/13/16: Monmouth Real Estate Investment Corp., La Jolla Pharmaceutical Co., Kadmon",1,1
2015-10-19,Snakes On The Beach Are Signaling Higher Agricultural Commodity Prices,1,1
2019-09-07,REITs And Housing Sector Climb To Record Highs,1,1
2019-06-14,Sidoti picks up Farmer Mac coverage again at neutral,1,1
2017-02-17,"Stock Indexes Quiet, But Apple Supplier Cognex Leaps 9%",1,1
2016-06-10,"Silver Outpaces Gold, Miners Hold Ranking, Franco Nevada Nips Buy Point",1,1
2018-10-30,"Arch Capital beats by $0.07, beats on net premiums earned",1,1
2017-11-20,Healthcare - Top 5 Gainers / Losers as of 11:00 am,1,1
2016-08-02,ACCO Brands raised FY2016 guidance on earnings beat,1,1
2015-04-27,A.H. Belo revenues gain 1.6%; production costs rise,1,1
2020-02-11,"Variable Frequency Drive Market Insights By Revenue, Upcoming Trends And Top Players Forecast ...",1,1
2017-06-23,Republicans Present Healthcare Bill: Top 5 Gainers,1,1
2020-01-09,Why Aflac (AFL) is Poised to Beat Earnings Estimates Again,1,1
2018-01-26,High Expectations Remain The Theme For Rockwell Automation,1,1
2017-09-27,"RLI Corp.'s Premium Growth Impresses, Rising Costs a Woe",1,1
2019-10-02,Astrotech and U.S. Well Services in industrial gainers; Babcock & Wilcox among losers,1,1
2016-03-03,Buy Private Equity Sector For Yields Up To 10%,1,1
2019-01-08,MiMedx Group and Axsome Therapeutics among healthcare gainers; Achaogen and Cidara Therapeutics among losers,1,1
2011-08-31,15 Growth Stocks Outpacing The Market,1,1
2015-03-08,Dividend Champion Portfolio: March Update,1,1
2019-01-03,Adamis Files 2 NDAs And Upholds Pledge To Shareholders...Barely,1,1
2018-07-22,9% Dividend Yield Positioned For Rising Rates And Upcoming Special Dividend,1,1
2019-03-08,ResMed's New Brightree Suite to Boost Home Infusion Business,1,1
2015-08-06,Concert Pharmaceuticals (CNCE) in Focus: Stock Rises 5.2% - Tale of the Tape,1,1
2020-05-05,"3 Top Dividend Stocks to Maximize Your Retirement Income - May 05, 2020",1,1
2016-03-11,"S&P 500, Dow ETFs Hit 2016 High; IBB Offers Short Sale Opportunity",1,1
2017-11-02,"Geron (GERN) Q3 Loss Narrower Than Expected, Sales Miss",1,1
2019-05-01,Ares Commercial Real Estate declares $0.33 dividend,1,2
2013-09-12,Twice As Nice: Small Cap and Dividend Growth,1,1
2017-03-24,"Pioneer Investments Exits Wells Fargo, Coca-Cola, Buys Walt Disney",1,1
2016-07-22,Defensive And Dividend ETFs Win Favor Amid Mixed Corporate Reports,1,1
2018-08-02,American Financial Group (AFG) Q2 Earnings and Revenues Surpass Estimates,1,1
2020-05-31,Money Supply Up; Gold Price Unchanged,1,1
2020-01-30,Inphi (IPHI) Gears Up for Q4 Earnings: What's in the Cards?,1,1
2015-01-16,"Agenus (AGEN) Shares March Higher, Can It Continue? - Tale of the Tape",1,1
2016-06-12,REIT Wonder Gramercy Ranks High With Wall Street In June,1,1
2016-10-26,The Soybean Crush May Tell Us When Grains Can Move Higher,1,1
2019-08-28,Insurance Dividend Champion - Q2 2019: Aflac Incorporated,1,1
2017-12-04,"Dow, S&P 500 Record Highs; Bank Stocks Surge, Tech Leaders Reverse Lower",1,1
2016-08-11,"Aerocentury EPS in-line, beats on revenue",1,1
2018-10-10,ADDvantage Technologies Group Appoints Joseph Hart as Permanent CEO; Names James McGill ...,1,1
2017-12-20,"First Majestic files updated NI 4'-–…– technical reports on its Del Toro, La Parrilla ...",1,2
2020-04-07,"HCA Healthcare, Google Cloud Tie Up Amid Coronavirus Woes",1,1
2017-05-19,"Insiders Roundup: Facebook, General Electric, Aetna",1,1
2018-09-28,Aetna declares $0.50 dividend,1,1
2019-02-14,"Agios Pharmaceuticals beats by $0.07, beats on revenue",1,1
2016-11-11,"Aetna, Humana upgraded at Credit Suisse on brighter prospects under Trump",1,1
2020-05-06,"Veritas Investment Management (UK) Ltd Buys Automatic Data Processing Inc, Tractor Supply Co, ...",1,1
2019-11-29,Autodesk (ADSK) Surges: Stock Moves 5.5% Higher,1,1
2015-03-17,Top Setups for Feb 25,1,1
2014-08-14,Stocks Add To Gains; OmniVision Surges On Buyout News,1,1
2016-06-04,"InsiderInsights.com Daily Round Up 6/3/16: OVAS, TICC, CNS, SHAK",1,1
2018-08-22,Analog Devices (ADI) Q3 Earnings and Revenues Surpass Estimates,1,1
2020-02-03,What's in the Cards for Unum Group (UNM) in Q4 Earnings?,1,1
2017-08-02,"Tortoise Investment Management, LLC Buys Nuveen Build America Bond Opportunity Fund of Bene, ...",1,1
2019-06-13,"Zacks.com featured highlights include: ADTRAN, United States Cellular, Molina and Carlisle",1,1
2012-02-28,Gold Prices Gain as Investors Eye European Cash Infusion,1,1
2017-12-04,John And Jane - November Dividend Income Tracker,1,1
2012-01-16,7 Stocks Enticing Investors with Higher Dividends,1,1
2015-05-04,Strong Dollar Impacting GDP Growth,1,1
2020-05-06,"The Keys to Successfully Timing the Markets - May 06, 2020",1,1
2018-10-22,"American Campus Communities beats by $0.01, beats on revenue",1,1
2017-02-14,"P— Capital Partners, LLC Buys Stamps.com, ILG, NetScout Systems, Sells Asbury Automotive Group",1,2
2019-03-01,China Internet Nationwide Financial Services leads financial gainers; Washington Prime Group and Ashford Hospitality Trust among losers,1,1
2016-09-08,Voya Corporate Leaders Trust Fund: No Buys Since 1935 (But It Still Beats The Market),1,1
2018-01-26,Tilly's: Soaring Alongside Other Teen Retailers,1,2
2016-05-17,"Akorn Rebounds Further As Q1 Meets Views, Big Investor Ups Stake",1,1
2016-11-14,"Regional Banks Dominate New Highs; Argan, Airgain Break Out",1,1
2019-05-06,"Weekly Closed-End Fund Roundup: DSU Tender Results, Some CEF High Fliers Lose Air",1,1
2020-04-07,"Gradient Investments LLC Buys Invesco BulletShares —…—– High Yield Corporate Bon, ...",1,1
2015-06-15,Why You Shouldn't Bet Against Audience (ADNC) Stock - Tale of the Tape,1,1
2018-08-06,5 Stocks to Buy on a Historic Job Growth Streak,1,1
2019-05-20,"Dr. Reddy's (RDY) Q4 Earnings Up Y/Y, Revenues Top Estimates",1,1
2013-11-12,Stocks with Over 20% Upside Price Targets - Screen of the Week,1,1
2019-10-31,"Quanta Services' (PWR) Q3 Earnings Beat Estimates, View Up",1,1
2018-05-29,CorSite (COR) Rewards Shareholders With 5.1% Dividend Hike,1,1
2015-09-02,Thank oil as stress in junk market surges,1,1
2016-02-02,Performance Update On My Top REIT Ideas For 2016 - January Edition,1,1
2019-09-13,Duke Energy Acquires Canadian Solar's Rambler Solar Project,1,1
2013-01-04,20 Most Recommended Technology Stock List | 11 Dividend Plays,1,2
2015-03-17,"REITs: Yield To 18.48%, Upside To 26.9%, Gains To 40.6% As Of 3/13/15",1,1
2019-05-27,Beat The Benchmark,1,1
2014-05-08,American Capital (ACAS) in Focus: Stock Moves 6.3% Higher - Tale of the Tape,1,1
2019-09-05,Duke Energy Arm Seeks for Rate Hike to Recover Investments,1,1
2016-05-17,Barrick: Billionaire George Soros Scoops Up A $263.7M Stake,1,1
2018-11-15,Tracking Bill Ackman's Pershing Square Portfolio - Q3 2018 Update,1,1
2018-10-22,FirstEnergy (FE) to Report Q3 Earnings: Is a Beat in Store?,1,1
2013-08-29,Actavis Acquisition Of Warner Chilcott Moves Foward,1,1
2016-08-03,5%+ Dividend Yield Portfolio: July 2016 Review - The Goldilocks Conundrum,1,1
2017-12-06,"Despite Q3 Misses, American Eagle Is a Strong Value Stock",1,1
2014-08-19,"ACCO Brands (ACCO) Shares March Higher, Can It Continue? - Tale of the Tape",1,1
2013-12-20,IAC/InterActiveCorp (IACI) Worth Watching: Stock Surges 14% - Tale of the Tape,1,1
2019-10-18,"AC Drives Market Value, Production, Volume, Growth Predictions, and Forecast —…–9 to ...",1,1
2019-01-09,"Arthur J. Gallagher Expands in Canada, Boosts Portfolio",1,1
2019-04-16,AllianceBernstein (AB) Upgraded to Buy: Here's What You Should Know,1,1
2017-09-22,"Zacks.com featured highlights include JA Solar Holdings, BioTelemetry, Arista Networks, Owens Corning and Aaron's",1,1
2016-12-16,Why Barrick Gold Can Soar Higher,1,1
2015-12-01,"InsiderInsights.com Daily Round Up 11/30/15: SNTA, CAPL, AYR, CTXS",1,1
2017-08-22,EQUITY ALERT: Rosen Law Firm Announces Filing of Securities Class Action Lawsuit Against The ...,1,1
2019-03-25,Here's Why You Should Hold on to CME Group (CME) Stock Now,1,1
2018-09-29,"Mispriced Baby Bond, Bargain With A 7.6% Yield To Maturity",1,1
2015-02-23,"MiMedx Group, Inc. (MDXG) in Focus: Stock Jumps 5.1% - Tale of the Tape",1,1
2015-08-24,Foot Locker (FL) Sustains Earnings Surprise Momentum in Q2,1,1
2018-08-23,NiSource Gains on Long-Term Infrastructure Investment Plans,1,1
2017-08-21,MGE Energy (MGEE) Rewards Shareholders with 5% Dividend Hike,1,1
2017-12-21,Silver Leads Again- The Precious Metals Barometer,1,1
2011-02-09,"Aggressive Growth Stock Picks-Feb. 10, 2011 - Zacks Rank Buys",1,1
2016-01-14,"ACE Limited wraps $29.5B acquisition of Chubb, changes name",1,1
2012-06-15,"Argo Group Is A Confounding, But Potentially Undervalued, Stock (AGII, WRB, XL, ACGL)",1,1
2018-03-21,Adamis Pharmaceuticals: The Latest Update Still Keeps Us Waiting,1,1
2014-12-23,Ocwen plots future moves after settlement shakeup,1,1
2016-10-27,"ObamaCare Enrollment Sinks Again, Now Trails Worst-Case Scenario",1,1
2019-09-27,Adamas to Present at Upcoming Cantor Fitzgerald Investor Conference,1,1
2019-03-15,"Oakmark International Fund Buys NAVER Corp, thyssenkrupp AG, Ferguson PLC, Sells Hennes & ...",1,1
2020-05-13,"Redwood Investment Management, LLC Buys iShares Core U.S. ...",1,1
2018-12-11,Conatus Pharmaceuticals and Moleculin Biotech among healthcare gainers; Acorda Therapeutics leads the losers,1,1
2019-10-31,"Ashford EPS beats by $0.25, beats on revenue",1,1
2017-04-14,"Insiders Roundup: NuStar Energy, Opko Health, Alphabet",1,1
2019-10-24,"SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Reminds Investors of Investigations of Acquisitions",1,1
2015-07-16,"UnitedHealth Beats Views, Sits Pretty As Rivals Merge",1,1
2016-11-07,"Ares Capital: Big Dividend, 3 Big Risks",1,1
2015-04-15,Why You Shouldn't Bet Against Avalanche Biotechnologies (AAVL) Stock - Tale of the Tape,1,1
2019-06-16,"AAC CLASS ACTION: Rosen, A Highly Ranked Law Firm, Announces Filing of Securities Class Action ...",1,1
2018-08-30,Monthly Paid Dividends From 69 All Cap U.S. Equities And 80 Funds For September,1,1
2020-01-24,Repo Rate Volatility to Mar AGNC Investment (AGNC) Q4 Earnings?,1,1
2014-09-12,Aixtron SE (AIXG) Worth Watching: Stock Rises 7.6% - Tale of the Tape,1,1
2018-05-23,Financials - Top Gainers / Losers as of 1:00 PM (05/23/2018),1,1
2013-12-20,T-Mobile US (TMUS) Jumps: Stock Rises 8.7% - Tale of the Tape,1,1
2018-08-20,Global dividends soar to record high,1,1
2018-04-23,Can Higher Revenues Boost CME Group's (CME) Q1 Earnings?,1,1
2018-10-02,"Credit Suisse upgrades Paychex on earnings, payroll outperformance",1,1
2019-12-12,Top Stocks Breaking Out To New Highs Include Key Apple Supplier,1,1
2018-05-03,"Tetra Tech (TTEK) Beats on Q2 Earnings & Revenues, Ups View",1,1
2018-11-27,"New Research: Key Drivers of Growth for CalAmp, Infinera, Ambev S. ...",1,1
2018-04-30,WESCO's (WCC) Earnings and Revenues Beat Estimates in Q1,1,1
2020-04-08,"Mountain Pacific Investment Advisers Inc Buys Assurant Inc, Vanguard Short-Term Government Bond ...",1,1
2017-01-27,American steel not likely to get Keystone boost despite Trump pledge,1,1
2011-09-07,Silence Isn't Golden: Aceto Needs to Disclose Upside of of Rising Pharmceuticals Deal,1,1
2016-11-29,"No Surprise Here, SWANs Outperform",1,2
2019-08-27,A Force Impelling People To Buy - Precious Metals Supply And Demand,1,1
2017-05-09,The Vetr community has upgraded $AKAO to 4.5-Stars.,1,1
2018-06-27,Chart Of The Week: When High Yield Goes Boom,1,3
2015-08-04,Is a Surprise Coming for Agrium (AGU) This Earnings Season? - Tale of the Tape,1,1
2016-11-03,6 Ways To Profit From This Looming Disaster,1,1
2015-06-11,"Portola Pharma, NetGear, Target, J. C. Penney and American Eagle Outfitters highlighted as Zacks Bull and Bear of the Day - Press Releases",1,1
2015-01-13,"First Majestic Produces Annual Silver Production Record, Strong 2015 Cash Cost Guidance",1,1
2016-08-02,American Eagle Outfitters on watch after BAML upgrade,1,1
2012-02-16,"2 Stocks Hit 52-Week Highs After Earnings: AAP, ASPS",1,1
2015-09-01,Dividend Champions For September 2015,1,1
2019-01-11,"Zacks.com featured expert Kevin Matras highlights: First Majestic Silver, Mattel, U.S. Silica Holdings and KEYW",1,1
2015-12-07,Donald Smith Increases Stakes in Citigroup and Alamos Gold,1,1
2015-11-24,AEterna Zentaris (AEZS) Continues Strong Upward Momentum,1,1
2017-02-10,Ameren declares $0.44 dividend,1,1
2018-12-03,"VIPS, BZUN among premarket gainers",1,1
2015-03-19,"Intel, U.S. Chipmakers May See Upside From China M&A",1,1
2018-06-20,"Nan Shan Life Insurance Co., Ltd. Buys AGNC Investment Corp, Starwood Property Trust Inc, New ...",1,1
2018-04-02,Why Is Analog Devices (ADI) Up 3.2% Since Its Last Earnings Report?,1,1
2020-02-18,Enterprise Agile Transformation Services Market —…—…: Key Trends for Agile ...,1,1
2016-12-16,Steel Dynamics Is Second Steel Maker To Warn On Profit In 2 Days,1,1
2020-03-23,American Equity Investment Life Holding Enters Oversold Territory,1,1
2018-02-28,ACADIA down 17% after Q4 Nuplazid sales disappoint,1,1
2019-09-18,AptarGroup (ATR) Rises 24% YTD: What's Driving the Rally?,1,1
2019-09-27,"50 Firms Going Ex-Dividend Next Week, Including Cardinal Health, JP Morgan Chase And Comcast",1,1
2015-01-22,"Top World Stocks Close In On Buy Points, New Highs",1,1
2015-12-20,"InsiderInsights.com Daily Round Up 12/18/15: KBIO, PSEC, AZO",1,1
2018-11-12,Six Companies Growing Dividends for Shareholders,1,1
2014-12-23,"African Gold Group, Inc. Announces Filing of Preliminary Economic Assessment and Year-End ...",1,1
2018-05-14,After Hours Gainers / Losers (05/14/2018),1,1
2018-03-19,Adobe (ADBE) Hits New 52-Week High on Strong Q1 Results,1,1
2018-08-10,Adamis Pharma Q2 revenues up 3%; shares down 2%,1,1
2016-10-03,"Metals names upped at Deutsche Bank: FCX, ABX, PAAS, AKS, CDE, TCK, GG",1,1
2014-10-30,Adeptus Health (ADPT) Jumps: Stock Moves 16.5% Higher - Tale of the Tape,1,1
2018-04-11,Acadia Pharma up 6% on FDA OK on risk disclosures for Nuplazid,1,1
2017-08-23,Gabelli Analyst: Amazon vs. Auto Part Suppliers,1,1
2019-07-01,IBM Garage Aids Enterprises to Devise & Deploy Business Ideas,1,1
2018-10-03,Why Aren't These Closed-End Funds Getting More Love? Part 1: Aberdeen Total Dynamic Dividend Fund,1,1
2015-10-15,AlarmForce Announces Declaration of Dividend of $0.045 per Share,1,1
2014-05-09,Stocks Close Higher After Late Boost; Air Lease Gains,1,1
2016-07-29,"QQQ ETF Gains For The Fifth Week; S&P 500, Dow Snap Winning Streak",1,1
2016-08-27,Digging for value plays in the beat-up chain store sector,1,1
2018-07-31,Duke Energy (DUK) to Report Q2 Earnings: Is a Beat in Store?,1,1
2019-02-18,Brown & Brown's Unit Buyout to Expand Service Capabilities,1,2
2019-11-27,5 Stocks That Pushed Russell 2000 ETF Higher,1,1
2016-02-04,Hydro66 Deploys Active Power Flywheel UPS at 100 Percent Hydroelectric Data Center,1,1
2019-07-07,Dividend Income Update: June 2019,1,1
2015-04-20,Top 4/17/15 REITs: Yield To 18.11%; Upside To 39.08%; Gains To 53.9%,1,1
2020-01-17,"Growth Of Exterior Car Accessories Market Forecast —…—…-—…—9 | Geography, ...",1,1
2017-07-13,"With JPMorgan, BofA Earnings On Tap, ATM Software Stock Sets Up",1,1
2018-08-03,Pomerantz Law Firm Announces the Filing of a Class Action against ACADIA Pharmaceuticals Inc. ...,1,1
2019-10-07,"Zacks.com featured highlights include: American Airlines, Beazer Homes USA, Asbury Automotive, AMC Entertainment and Beacon Roofing Supply",1,1
2017-05-01,"Schaper Benz & Wise Investment Counsel Inc Buys Enbridge Inc, Analog Devices Inc, Albany ...",1,1
2015-08-25,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q2 2015 Update,1,1
2019-12-04,Dividends From The BDC Sector Driving Higher Returns,1,1
2015-09-30,Stock Futures Track Higher; Western Digital Up On China Deal,1,1
2015-08-14,JC Penney (JCP) Rises on Narrower-than-Expected Q2 Loss,1,1
2018-10-11,Can This No. 1 Stock In The No. 2-Ranked Group Buck Market Sell-Off?,1,1
2019-07-15,"Ashford and Power REIT among financial gainers, Jupai Holdings leads losers",1,1
2019-04-26,"The Zacks Industry Rank Highlights: Synopsis, Pegasystems and ACI Worldwide",1,1
2019-05-06,"Kirby (KEX) Q1 Earnings & Revenues Top Estimates, Rise Y/Y",1,1
2014-06-23,Acasti Pharma Inc (ACST) Jumps: Stock Rises 7.2% in Session - Tale of the Tape,1,1
2016-07-19,UnitedHealth Profits To Jump As It Exits ObamaCare,1,1
2018-05-03,What Tesla Can Teach Us About The High-Yield Bond Market,1,1
2019-11-15,"AMAT, JCP among premarket gainers",1,1
2018-10-01,Expected Dividend Increases In October 2018,1,1
2016-01-22,"Notable tech gainers: FEYE, DDD, SWKS, CRUS, HDP, YNDX, OCLR, YGE",1,1
2018-05-30,Wild Speculation In Crude Oil - Precious Metals Supply And Demand,1,1
2017-12-08,A. H. Belo Corporation Announces First Quarter —…–8 Dividend,1,1
2018-10-22,5 Reasons Why GDX Is Going Substantially Higher,1,1
2020-02-12,Agilent (A) Gears Up for Q1 Earnings: What's in the Cards?,1,1
2016-09-30,Altisource Residential more than doubles SFR portfolio with acquisition,1,1
2015-08-18,"Weekly Insider Sells Highlights: FB, AET, REGN, TYC",1,1
2020-02-17,"Woven Shirt Market —…—… Global Share, Growth, Size, Opportunities, Trends, Regional ...",1,1
2017-12-19,Navigators Group to Broaden Base in Europe With Buyouts,1,1
2015-07-31,"Premarket Biotech Digest: Amgen Beats, GlaxoSmithKline Corruption Charges, VTv Therapeutics Flops On Debut",1,1
2011-04-01,8 Ag Chem Stocks With Upside Up to 128%: Analysts,1,1
2015-12-18,"InsiderInsights.com Daily Round Up 12/17/15: New Mountain Finance, Hemisphere Media, Accelerate Diagnostics, Aircastle",1,1
2019-09-06,Apparel sector in fashion again,1,1
2017-12-12,Winning Stock Picks from the Top 4 Industries with the Biggest Job Growth,1,1
2019-04-22,Zynerba Pharmaceuticals and Akorn among healthcare gainers; InVivo Therapeutics and Sesen Bio among losers,1,1
2019-01-24,"MGM Growth Properties, Alcoa, Arbor Realty Trust and Chatham Lodging Trust highlighted as Zacks Bull and Bear of the Day",1,1
2015-05-19,Kafkaesque Activity In Grains - The Chinese Strike Again With Cofco,1,1
2020-02-11,"Global Farm Tractors Market —…—… Global Future Growth, Leading Players, Industry ...",1,1
2015-03-05,American Eagle Outfitters (AEO) Takes Flight on Upgrade,1,1
2015-04-07,5 Low P/E Value-Stocks Yielding 2% Or Higher,1,1
2019-05-23,"Auto Stock Roundup: Ford to Axe Jobs, AZO & AAP Beat on Earnings",1,1
2019-06-03,Global tensions boost gold to nine-week highs; gold miners gain,1,1
2018-05-23,Tracking David Einhorn's Portfolio - Q1 2018 Update,1,1
2019-07-31,"Saturna Capital CORP Buys Fastenal Co, Corteva Inc, Alcon Inc, Sells Alphabet Inc, DuPont de ...",1,1
